session_length,discount,user_id,successful,mean_price,min_price,max_price,mean_rating,min_rating,max_rating,prev_success_ratio
1688,0,120,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.39
0,0,120,0,58.97,58.97,58.97,2.7,2.7,2.7,0.37
1347,0,120,0,114.17,44.99,189.0,1.37,0.2,3.7,0.35
1175,20,120,1,88.87,59.9,129.0,1.93,0.3,4.5,0.33
2119,0,120,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.36
68,0,120,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.39
1083,0,120,0,79.78,49.99,139.99,2.55,0.4,4.3,0.38
707,0,120,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.36
92,10,120,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.35
946,0,120,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.33
1455,10,120,1,84.35,49.99,139.99,2.71,0.4,4.3,0.32
50,0,120,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.34
1408,0,120,0,43.4,17.9,78.9,2.4,0.0,4.7,0.33
993,0,120,0,114.17,44.99,189.0,1.37,0.2,3.7,0.32
67,10,120,0,71.85,64.8,78.9,2.5,0.4,4.6,0.31
1377,0,120,0,114.17,44.99,189.0,1.37,0.2,3.7,0.3
1563,5,120,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.29
1212,0,120,1,88.87,59.9,129.0,1.93,0.3,4.5,0.29
420,10,120,1,165.0,109.0,193.0,0.7,0.1,1.0,0.31
501,15,120,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.32
0,0,120,0,99.99,99.99,99.99,0.5,0.5,0.5,0.34
1700,0,120,0,114.17,44.99,189.0,1.37,0.2,3.7,0.33
535,0,120,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.33
1173,0,120,0,43.4,17.9,78.9,2.4,0.0,4.7,0.32
1921,10,120,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.31
1702,10,120,1,88.87,59.9,129.0,1.93,0.3,4.5,0.33
464,20,120,0,217.35,86.28,327.47,2.46,0.9,3.8,0.34
1283,0,120,0,114.17,44.99,189.0,1.37,0.2,3.7,0.33
736,10,120,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.33
764,15,120,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.34
2169,5,120,0,114.17,44.99,189.0,1.37,0.2,3.7,0.35
1358,15,120,1,84.35,49.99,139.99,2.71,0.4,4.3,0.35
1235,10,120,0,43.4,17.9,78.9,2.4,0.0,4.7,0.36
1563,0,120,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.35
1286,0,120,0,79.78,49.99,139.99,2.55,0.4,4.3,0.35
0,0,120,0,58.97,58.97,58.97,2.7,2.7,2.7,0.34
62,0,120,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.33
1573,5,120,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.33
0,10,120,0,553.0,553.0,553.0,4.7,4.7,4.7,0.34
72,10,120,1,58.97,58.97,58.97,2.7,2.7,2.7,0.33
1760,20,120,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.34
65,20,120,1,58.97,58.97,58.97,2.7,2.7,2.7,0.36
1489,0,120,0,79.78,49.99,139.99,2.55,0.4,4.3,0.37
362,0,120,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.36
1378,0,120,0,79.78,49.99,139.99,2.55,0.4,4.3,0.35
281,5,120,1,165.0,109.0,193.0,0.7,0.1,1.0,0.35
0,0,120,0,553.0,553.0,553.0,4.7,4.7,4.7,0.36
0,0,120,0,553.0,553.0,553.0,4.7,4.7,4.7,0.35
0,0,120,0,553.0,553.0,553.0,4.7,4.7,4.7,0.35
0,0,120,0,553.0,553.0,553.0,4.7,4.7,4.7,0.34
865,0,120,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.34
938,0,120,0,87.63,59.9,129.0,1.97,0.3,4.5,0.33
1080,0,120,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.33
1092,15,120,1,41.27,17.9,78.9,2.61,0.0,4.7,0.32
1346,15,120,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.33
224,0,120,0,71.85,64.8,78.9,2.5,0.4,4.6,0.33
331,15,120,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.32
391,15,120,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.32
0,0,120,0,553.0,553.0,553.0,4.7,4.7,4.7,0.33
772,0,120,0,217.35,86.28,327.47,2.46,0.9,3.8,0.32
1104,5,120,1,88.87,59.9,129.0,1.93,0.3,4.5,0.32
1951,0,120,0,43.4,17.9,78.9,2.4,0.0,4.7,0.33
81,0,120,1,69.5,64.8,78.9,3.2,0.4,4.6,0.33
0,0,120,0,553.0,553.0,553.0,4.7,4.7,4.7,0.33
298,0,120,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.33
1466,20,120,1,88.87,59.9,129.0,1.93,0.3,4.5,0.33
1702,10,120,1,41.27,17.9,78.9,2.61,0.0,4.7,0.33
1434,0,120,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.34
670,0,120,0,217.35,86.28,327.47,2.46,0.9,3.8,0.34
248,15,120,1,553.0,553.0,553.0,4.7,4.7,4.7,0.33
419,5,120,1,165.0,109.0,193.0,0.7,0.1,1.0,0.34
1053,0,120,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.35
1488,0,120,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.34
1664,5,120,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.34
89,5,120,1,553.0,553.0,553.0,4.7,4.7,4.7,0.35
92,0,120,0,71.85,64.8,78.9,2.5,0.4,4.6,0.35
1611,0,120,0,43.4,17.9,78.9,2.4,0.0,4.7,0.35
240,10,120,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.35
247,10,120,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.35
0,0,120,0,553.0,553.0,553.0,4.7,4.7,4.7,0.35
50,5,120,1,553.0,553.0,553.0,4.7,4.7,4.7,0.35
1536,20,120,1,107.88,44.99,189.0,1.4,0.2,3.7,0.35
292,5,120,1,99.99,99.99,99.99,0.5,0.5,0.5,0.36
1194,0,120,0,114.17,44.99,189.0,1.37,0.2,3.7,0.37
18,0,120,0,71.85,64.8,78.9,2.5,0.4,4.6,0.36
605,0,120,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.36
1428,20,120,1,84.35,49.99,139.99,2.71,0.4,4.3,0.36
1568,15,120,1,84.35,49.99,139.99,2.71,0.4,4.3,0.36
95,0,120,0,71.85,64.8,78.9,2.5,0.4,4.6,0.37
1329,10,120,1,88.87,59.9,129.0,1.93,0.3,4.5,0.36
111,5,120,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.37
642,0,120,0,217.35,86.28,327.47,2.46,0.9,3.8,0.38
1545,0,120,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.37
0,0,120,0,99.99,99.99,99.99,0.5,0.5,0.5,0.37
1594,0,120,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.37
968,10,120,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.36
0,0,120,0,58.97,58.97,58.97,2.7,2.7,2.7,0.37
0,10,120,0,99.99,99.99,99.99,0.5,0.5,0.5,0.37
1762,0,120,1,84.35,49.99,139.99,2.71,0.4,4.3,0.36
0,0,120,0,553.0,553.0,553.0,4.7,4.7,4.7,0.37
272,15,120,1,553.0,553.0,553.0,4.7,4.7,4.7,0.36
446,10,120,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.37
1517,5,120,1,88.87,59.9,129.0,1.93,0.3,4.5,0.37
1391,0,120,0,43.4,17.9,78.9,2.4,0.0,4.7,0.37
232,10,120,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.37
0,0,120,0,58.97,58.97,58.97,2.7,2.7,2.7,0.37
65,20,120,1,553.0,553.0,553.0,4.7,4.7,4.7,0.37
88,15,120,1,553.0,553.0,553.0,4.7,4.7,4.7,0.38
50,0,120,0,71.85,64.8,78.9,2.5,0.4,4.6,0.38
298,0,120,0,217.35,86.28,327.47,2.46,0.9,3.8,0.38
549,20,120,0,217.35,86.28,327.47,2.46,0.9,3.8,0.38
724,5,120,0,217.35,86.28,327.47,2.46,0.9,3.8,0.37
204,10,120,1,58.97,58.97,58.97,2.7,2.7,2.7,0.37
576,0,120,0,217.35,86.28,327.47,2.46,0.9,3.8,0.37
576,0,120,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.37
1048,0,120,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.37
1513,0,120,0,43.4,17.9,78.9,2.4,0.0,4.7,0.37
224,0,120,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.36
128,0,120,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.36
269,20,120,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.36
1332,10,120,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.36
1772,20,120,1,88.87,59.9,129.0,1.93,0.3,4.5,0.36
1510,15,120,1,84.35,49.99,139.99,2.71,0.4,4.3,0.36
1445,0,120,0,79.78,49.99,139.99,2.55,0.4,4.3,0.37
0,0,120,0,58.97,58.97,58.97,2.7,2.7,2.7,0.37
96,15,120,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.36
342,0,120,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.36
465,5,120,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.36
1675,15,120,0,114.17,44.99,189.0,1.37,0.2,3.7,0.36
0,0,120,0,99.99,99.99,99.99,0.5,0.5,0.5,0.35
0,0,120,0,553.0,553.0,553.0,4.7,4.7,4.7,0.35
70,0,120,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.35
457,0,120,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.35
453,0,120,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.34
60,0,120,0,151.0,109.0,193.0,0.55,0.1,1.0,0.34
1152,20,120,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.34
394,10,120,1,165.0,109.0,193.0,0.7,0.1,1.0,0.34
963,15,120,1,41.27,17.9,78.9,2.61,0.0,4.7,0.34
1467,0,120,0,114.17,44.99,189.0,1.37,0.2,3.7,0.35
1790,0,120,0,114.17,44.99,189.0,1.37,0.2,3.7,0.34
193,0,120,0,151.0,109.0,193.0,0.55,0.1,1.0,0.34
139,0,120,0,151.0,109.0,193.0,0.55,0.1,1.0,0.34
0,10,120,0,99.99,99.99,99.99,0.5,0.5,0.5,0.34
1713,5,120,0,43.4,17.9,78.9,2.4,0.0,4.7,0.34
159,15,120,0,71.85,64.8,78.9,2.5,0.4,4.6,0.33
0,0,120,0,553.0,553.0,553.0,4.7,4.7,4.7,0.33
1408,0,120,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.33
0,0,120,0,99.99,99.99,99.99,0.5,0.5,0.5,0.33
139,5,120,1,69.5,64.8,78.9,3.2,0.4,4.6,0.33
1903,20,120,1,41.27,17.9,78.9,2.61,0.0,4.7,0.33
1505,0,120,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.33
2365,20,120,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.33
277,20,120,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.34
837,0,120,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.33
0,0,120,0,553.0,553.0,553.0,4.7,4.7,4.7,0.34
567,0,120,0,217.35,86.28,327.47,2.46,0.9,3.8,0.34
754,0,120,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.33
1349,0,120,0,79.78,49.99,139.99,2.55,0.4,4.3,0.34
0,0,120,0,58.97,58.97,58.97,2.7,2.7,2.7,0.34
1097,0,120,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.33
749,0,120,0,217.35,86.28,327.47,2.46,0.9,3.8,0.34
1642,0,120,1,41.27,17.9,78.9,2.61,0.0,4.7,0.34
95,5,120,1,553.0,553.0,553.0,4.7,4.7,4.7,0.34
1883,15,120,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.34
1279,0,120,0,43.4,17.9,78.9,2.4,0.0,4.7,0.35
1561,0,120,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.34
1715,15,120,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.34
263,0,120,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.35
414,0,120,0,217.35,86.28,327.47,2.46,0.9,3.8,0.34
430,5,120,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.34
0,0,120,0,58.97,58.97,58.97,2.7,2.7,2.7,0.35
1765,5,120,1,107.88,44.99,189.0,1.4,0.2,3.7,0.34
73,10,120,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.35
1479,5,120,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.35
0,0,120,0,553.0,553.0,553.0,4.7,4.7,4.7,0.35
1774,10,120,1,41.27,17.9,78.9,2.61,0.0,4.7,0.35
279,0,120,1,553.0,553.0,553.0,4.7,4.7,4.7,0.35
56,0,120,0,151.0,109.0,193.0,0.55,0.1,1.0,0.35
0,20,120,0,553.0,553.0,553.0,4.7,4.7,4.7,0.35
1369,15,120,1,107.88,44.99,189.0,1.4,0.2,3.7,0.35
225,0,121,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.0
1034,0,121,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.0
1557,5,121,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.0
1160,0,121,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.33
81,0,121,0,151.0,109.0,193.0,0.55,0.1,1.0,0.25
246,0,121,0,71.85,64.8,78.9,2.5,0.4,4.6,0.2
1163,10,121,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.17
1751,5,121,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.29
0,0,121,0,99.99,99.99,99.99,0.5,0.5,0.5,0.38
1162,10,121,0,114.17,44.99,189.0,1.37,0.2,3.7,0.33
217,15,121,1,69.5,64.8,78.9,3.2,0.4,4.6,0.3
271,20,121,0,151.0,109.0,193.0,0.55,0.1,1.0,0.36
1743,0,121,0,79.78,49.99,139.99,2.55,0.4,4.3,0.33
1750,0,121,1,107.88,44.99,189.0,1.4,0.2,3.7,0.31
299,10,121,0,71.85,64.8,78.9,2.5,0.4,4.6,0.36
1433,0,121,0,43.4,17.9,78.9,2.4,0.0,4.7,0.33
1529,0,121,0,114.17,44.99,189.0,1.37,0.2,3.7,0.31
1373,0,121,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.29
0,0,121,0,553.0,553.0,553.0,4.7,4.7,4.7,0.28
1230,15,121,0,43.4,17.9,78.9,2.4,0.0,4.7,0.26
1309,0,121,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.25
172,10,121,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.24
1818,0,121,0,114.17,44.99,189.0,1.37,0.2,3.7,0.23
0,0,121,0,58.97,58.97,58.97,2.7,2.7,2.7,0.22
969,10,121,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.21
0,0,121,0,553.0,553.0,553.0,4.7,4.7,4.7,0.2
1567,10,121,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.19
496,0,121,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.22
186,5,121,0,71.85,64.8,78.9,2.5,0.4,4.6,0.21
267,0,121,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.21
1456,15,121,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.2
95,0,121,0,151.0,109.0,193.0,0.55,0.1,1.0,0.23
6,0,121,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.22
475,15,121,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.21
1327,20,121,1,88.87,59.9,129.0,1.93,0.3,4.5,0.24
29,0,121,0,71.85,64.8,78.9,2.5,0.4,4.6,0.26
828,0,121,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.25
1172,15,121,1,41.27,17.9,78.9,2.61,0.0,4.7,0.24
1545,5,121,1,84.35,49.99,139.99,2.71,0.4,4.3,0.26
871,10,121,0,217.35,86.28,327.47,2.46,0.9,3.8,0.28
0,0,121,0,99.99,99.99,99.99,0.5,0.5,0.5,0.28
1281,0,121,0,79.78,49.99,139.99,2.55,0.4,4.3,0.27
1494,20,121,1,88.87,59.9,129.0,1.93,0.3,4.5,0.26
242,15,121,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.28
198,0,121,0,151.0,109.0,193.0,0.55,0.1,1.0,0.3
405,20,121,1,69.5,64.8,78.9,3.2,0.4,4.6,0.29
812,20,121,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.3
1326,20,121,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.32
1118,0,121,0,87.63,59.9,129.0,1.97,0.3,4.5,0.33
0,20,121,0,58.97,58.97,58.97,2.7,2.7,2.7,0.33
1672,0,121,0,79.78,49.99,139.99,2.55,0.4,4.3,0.32
728,10,121,1,221.96,86.28,327.47,2.3,0.9,3.8,0.31
1626,0,121,0,43.4,17.9,78.9,2.4,0.0,4.7,0.33
0,0,121,0,553.0,553.0,553.0,4.7,4.7,4.7,0.32
1545,5,121,1,84.35,49.99,139.99,2.71,0.4,4.3,0.31
149,15,121,1,99.99,99.99,99.99,0.5,0.5,0.5,0.33
1451,0,121,0,79.78,49.99,139.99,2.55,0.4,4.3,0.34
1465,0,121,0,43.4,17.9,78.9,2.4,0.0,4.7,0.33
86,15,121,1,58.97,58.97,58.97,2.7,2.7,2.7,0.33
1167,0,121,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.34
165,10,121,1,553.0,553.0,553.0,4.7,4.7,4.7,0.33
497,0,121,0,217.35,86.28,327.47,2.46,0.9,3.8,0.34
356,0,121,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.34
241,0,121,0,151.0,109.0,193.0,0.55,0.1,1.0,0.33
700,0,121,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.33
274,0,121,0,71.85,64.8,78.9,2.5,0.4,4.6,0.32
344,10,121,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.32
1665,0,121,0,43.4,17.9,78.9,2.4,0.0,4.7,0.33
929,0,121,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.32
694,10,121,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.32
274,0,121,1,165.0,109.0,193.0,0.7,0.1,1.0,0.33
560,0,121,0,217.35,86.28,327.47,2.46,0.9,3.8,0.34
1486,5,121,1,41.27,17.9,78.9,2.61,0.0,4.7,0.33
13,5,121,1,58.97,58.97,58.97,2.7,2.7,2.7,0.34
1442,0,121,0,43.4,17.9,78.9,2.4,0.0,4.7,0.35
1308,0,121,0,114.17,44.99,189.0,1.37,0.2,3.7,0.35
1036,5,121,1,221.96,86.28,327.47,2.3,0.9,3.8,0.34
1422,0,121,0,79.78,49.99,139.99,2.55,0.4,4.3,0.35
1595,0,121,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.35
684,0,121,0,217.35,86.28,327.47,2.46,0.9,3.8,0.34
1284,0,121,0,87.63,59.9,129.0,1.97,0.3,4.5,0.34
205,10,121,1,553.0,553.0,553.0,4.7,4.7,4.7,0.33
394,10,121,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.34
0,15,121,0,553.0,553.0,553.0,4.7,4.7,4.7,0.35
299,0,121,0,71.85,64.8,78.9,2.5,0.4,4.6,0.35
39,0,121,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.34
19,0,121,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.34
550,0,121,0,217.35,86.28,327.47,2.46,0.9,3.8,0.33
1275,20,121,1,84.35,49.99,139.99,2.71,0.4,4.3,0.33
1150,0,121,0,79.78,49.99,139.99,2.55,0.4,4.3,0.34
0,0,121,0,553.0,553.0,553.0,4.7,4.7,4.7,0.33
453,5,121,1,69.5,64.8,78.9,3.2,0.4,4.6,0.33
1308,0,121,0,87.63,59.9,129.0,1.97,0.3,4.5,0.34
902,0,121,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.33
686,15,121,1,221.96,86.28,327.47,2.3,0.9,3.8,0.33
1541,10,121,1,107.88,44.99,189.0,1.4,0.2,3.7,0.34
1421,0,121,0,79.78,49.99,139.99,2.55,0.4,4.3,0.34
602,0,121,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.34
302,20,121,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.34
195,5,121,1,58.97,58.97,58.97,2.7,2.7,2.7,0.34
1131,0,121,0,79.78,49.99,139.99,2.55,0.4,4.3,0.35
0,0,121,0,99.99,99.99,99.99,0.5,0.5,0.5,0.35
109,0,121,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.34
96,20,121,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.34
1274,15,121,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.34
1172,20,121,1,221.96,86.28,327.47,2.3,0.9,3.8,0.34
1743,0,121,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.35
1751,5,121,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.35
927,20,121,0,87.63,59.9,129.0,1.97,0.3,4.5,0.35
371,0,121,1,69.5,64.8,78.9,3.2,0.4,4.6,0.35
1040,0,121,0,79.78,49.99,139.99,2.55,0.4,4.3,0.35
1745,5,121,1,84.35,49.99,139.99,2.71,0.4,4.3,0.35
113,0,121,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.36
60,0,121,0,71.85,64.8,78.9,2.5,0.4,4.6,0.35
381,15,121,1,165.0,109.0,193.0,0.7,0.1,1.0,0.35
51,0,121,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.36
240,5,121,1,553.0,553.0,553.0,4.7,4.7,4.7,0.36
0,0,121,0,99.99,99.99,99.99,0.5,0.5,0.5,0.37
0,0,121,0,99.99,99.99,99.99,0.5,0.5,0.5,0.36
0,0,121,0,553.0,553.0,553.0,4.7,4.7,4.7,0.36
1366,0,121,0,79.78,49.99,139.99,2.55,0.4,4.3,0.36
468,0,121,0,217.35,86.28,327.47,2.46,0.9,3.8,0.36
1249,0,121,0,79.78,49.99,139.99,2.55,0.4,4.3,0.35
1443,15,121,0,114.17,44.99,189.0,1.37,0.2,3.7,0.35
1203,20,121,1,41.27,17.9,78.9,2.61,0.0,4.7,0.35
443,5,121,1,165.0,109.0,193.0,0.7,0.1,1.0,0.35
270,0,121,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.36
1651,10,121,1,41.27,17.9,78.9,2.61,0.0,4.7,0.35
235,0,121,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.36
1214,0,121,0,87.63,59.9,129.0,1.97,0.3,4.5,0.36
123,15,121,1,553.0,553.0,553.0,4.7,4.7,4.7,0.35
1413,0,121,0,87.63,59.9,129.0,1.97,0.3,4.5,0.36
204,5,121,1,553.0,553.0,553.0,4.7,4.7,4.7,0.36
1658,20,121,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.36
1230,0,121,0,79.78,49.99,139.99,2.55,0.4,4.3,0.37
1343,0,121,0,79.78,49.99,139.99,2.55,0.4,4.3,0.36
1123,0,121,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.36
18,0,121,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.36
169,0,121,0,71.85,64.8,78.9,2.5,0.4,4.6,0.36
0,0,121,0,99.99,99.99,99.99,0.5,0.5,0.5,0.35
39,15,121,0,71.85,64.8,78.9,2.5,0.4,4.6,0.35
0,0,121,0,553.0,553.0,553.0,4.7,4.7,4.7,0.35
967,10,121,1,221.96,86.28,327.47,2.3,0.9,3.8,0.35
1138,20,121,1,88.87,59.9,129.0,1.93,0.3,4.5,0.35
240,0,121,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.35
1569,0,121,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.35
137,0,121,0,71.85,64.8,78.9,2.5,0.4,4.6,0.35
0,0,121,0,553.0,553.0,553.0,4.7,4.7,4.7,0.35
1167,0,121,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.34
168,20,121,1,99.99,99.99,99.99,0.5,0.5,0.5,0.34
166,10,121,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.35
1473,20,121,1,84.35,49.99,139.99,2.71,0.4,4.3,0.34
1793,15,121,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.35
305,15,121,0,217.35,86.28,327.47,2.46,0.9,3.8,0.35
184,0,121,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.34
298,5,121,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.34
0,0,121,0,99.99,99.99,99.99,0.5,0.5,0.5,0.35
695,20,121,0,217.35,86.28,327.47,2.46,0.9,3.8,0.34
1132,10,121,1,88.87,59.9,129.0,1.93,0.3,4.5,0.34
1590,0,121,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.35
209,0,121,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.35
224,0,121,1,58.97,58.97,58.97,2.7,2.7,2.7,0.35
838,20,121,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.35
0,0,121,0,58.97,58.97,58.97,2.7,2.7,2.7,0.36
0,15,121,0,58.97,58.97,58.97,2.7,2.7,2.7,0.35
398,0,121,0,217.35,86.28,327.47,2.46,0.9,3.8,0.35
156,0,121,1,99.99,99.99,99.99,0.5,0.5,0.5,0.35
72,0,121,0,151.0,109.0,193.0,0.55,0.1,1.0,0.35
1777,20,121,1,84.35,49.99,139.99,2.71,0.4,4.3,0.35
1994,20,121,1,107.88,44.99,189.0,1.4,0.2,3.7,0.36
905,0,121,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.36
935,15,121,1,88.87,59.9,129.0,1.93,0.3,4.5,0.36
76,0,121,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.36
0,0,121,0,58.97,58.97,58.97,2.7,2.7,2.7,0.36
134,5,121,0,71.85,64.8,78.9,2.5,0.4,4.6,0.36
1288,0,121,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.35
279,0,121,0,71.85,64.8,78.9,2.5,0.4,4.6,0.35
1385,20,121,1,88.87,59.9,129.0,1.93,0.3,4.5,0.35
347,0,122,1,69.5,64.8,78.9,3.2,0.4,4.6,0.0
361,0,122,1,871.52,207.33,2199.9,2.6,2.5,2.8,1.0
1517,20,122,1,852.44,269.0,3029.0,2.3,0.0,4.7,1.0
120,5,122,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,1.0
371,0,122,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.75
87,0,122,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.6
1096,0,122,0,87.63,59.9,129.0,1.97,0.3,4.5,0.5
405,5,122,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.43
0,0,122,0,99.99,99.99,99.99,0.5,0.5,0.5,0.38
434,20,122,1,69.5,64.8,78.9,3.2,0.4,4.6,0.33
1343,15,122,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.4
270,5,122,1,58.97,58.97,58.97,2.7,2.7,2.7,0.45
297,0,122,0,71.85,64.8,78.9,2.5,0.4,4.6,0.5
1304,15,122,0,114.17,44.99,189.0,1.37,0.2,3.7,0.46
1071,0,122,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.43
585,0,122,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.4
1145,5,122,0,87.63,59.9,129.0,1.97,0.3,4.5,0.38
232,15,122,1,553.0,553.0,553.0,4.7,4.7,4.7,0.35
