session_length,discount,user_id,successful,mean_price,min_price,max_price,mean_rating,min_rating,max_rating,prev_success_ratio,category_Akcesoria_telefoniczne,category_Anteny_RTV,category_Audio,category_Biurowe_urządzenia_wielofunkcyjne,category_Drukarki_i_skanery,category_Gry_PlayStation3,category_Gry_Xbox_360,category_Gry_i_konsole,category_Gry_komputerowe,category_Gry_na_konsole,category_Komputery,category_Monitory,category_Monitory_LCD,category_Odtwarzacze_DVD,category_Odtwarzacze_mp3_i_mp4,category_Okulary_3D,category_Przenośne_audio_i_video,category_Sprzęt_RTV,category_Słuchawki,category_Tablety,category_Tablety_i_akcesoria,category_Telefony_i_akcesoria,category_Telefony_komórkowe,category_Telefony_stacjonarne,category_Telewizory_i_akcesoria,category_Video,category_Zestawy_głośnomówiące,category_Zestawy_słuchawkowe,Gdynia,Kraków,Poznań,Radom,Szczecin,Warszawa,Wrocław
0,0,128,0,58.97,58.97,58.97,2.7,2.7,2.7,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1390,0,128,0,114.17,44.99,189.0,1.37,0.2,3.7,0.29,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,1,0,0,0,0,0
1491,20,128,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.29,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
494,0,128,0,217.35,86.28,327.47,2.46,0.9,3.8,0.29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,1,0,0,0,0,0
17,0,128,0,151.0,109.0,193.0,0.55,0.1,1.0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
229,0,128,0,71.85,64.8,78.9,2.5,0.4,4.6,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,128,0,99.99,99.99,99.99,0.5,0.5,0.5,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1563,10,128,1,84.35,49.99,139.99,2.71,0.4,4.3,0.28,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
181,0,128,0,151.0,109.0,193.0,0.55,0.1,1.0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
1458,0,128,0,114.17,44.99,189.0,1.37,0.2,3.7,0.29,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,1,0,0,0,0,0
942,0,128,0,79.78,49.99,139.99,2.55,0.4,4.3,0.29,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
312,0,128,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0
1015,0,128,0,43.4,17.9,78.9,2.4,0.0,4.7,0.29,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1356,10,128,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.29,0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
769,15,128,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,1,0,0,0,0,0
622,0,128,0,217.35,86.28,327.47,2.46,0.9,3.8,0.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,1,0,0,0,0,0
816,0,128,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.3,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,128,0,58.97,58.97,58.97,2.7,2.7,2.7,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,128,0,58.97,58.97,58.97,2.7,2.7,2.7,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
413,0,128,1,165.0,109.0,193.0,0.7,0.1,1.0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
230,0,128,0,71.85,64.8,78.9,2.5,0.4,4.6,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1698,20,128,1,88.87,59.9,129.0,1.93,0.3,4.5,0.29,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1329,20,128,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.3,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1021,0,128,1,88.87,59.9,129.0,1.93,0.3,4.5,0.3,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1560,0,128,0,43.4,17.9,78.9,2.4,0.0,4.7,0.31,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,128,0,99.99,99.99,99.99,0.5,0.5,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
356,15,128,0,217.35,86.28,327.47,2.46,0.9,3.8,0.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,1,0,0,0,0,0
1040,0,129,0,43.4,17.9,78.9,2.4,0.0,4.7,0.0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1493,5,129,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.0,0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1275,0,129,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.5,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
333,0,129,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,1,0
1013,20,129,0,114.17,44.99,189.0,1.37,0.2,3.7,0.25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,1,0
886,15,129,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.2,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
591,0,129,0,217.35,86.28,327.47,2.46,0.9,3.8,0.17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,1,0
1290,0,129,1,88.87,59.9,129.0,1.93,0.3,4.5,0.14,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1768,0,129,0,79.78,49.99,139.99,2.55,0.4,4.3,0.25,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,20,129,0,553.0,553.0,553.0,4.7,4.7,4.7,0.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
272,10,129,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1637,10,129,1,84.35,49.99,139.99,2.71,0.4,4.3,0.27,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1522,0,129,0,43.4,17.9,78.9,2.4,0.0,4.7,0.33,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1750,20,129,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.31,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1716,0,129,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.36,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
205,5,129,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0
1205,0,129,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.31,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1673,0,129,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.29,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,129,0,99.99,99.99,99.99,0.5,0.5,0.5,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
119,15,129,1,69.5,64.8,78.9,3.2,0.4,4.6,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
860,0,129,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,1,0
1178,20,129,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.33,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57,5,129,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.32,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10,129,0,99.99,99.99,99.99,0.5,0.5,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1768,0,129,0,87.63,59.9,129.0,1.97,0.3,4.5,0.29,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1071,0,129,0,79.78,49.99,139.99,2.55,0.4,4.3,0.28,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1439,0,129,0,87.63,59.9,129.0,1.97,0.3,4.5,0.27,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
899,5,129,0,43.4,17.9,78.9,2.4,0.0,4.7,0.26,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
154,0,129,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
655,0,129,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,1,0
1493,10,129,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.23,0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
350,15,129,1,165.0,109.0,193.0,0.7,0.1,1.0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
1650,0,129,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.28,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1155,20,129,1,88.87,59.9,129.0,1.93,0.3,4.5,0.27,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
307,5,129,1,165.0,109.0,193.0,0.7,0.1,1.0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
267,5,129,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0
204,0,129,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.33,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,129,0,99.99,99.99,99.99,0.5,0.5,0.5,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
143,0,129,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0
205,10,129,1,2150.34,1816.97,2317.02,1.53,0.2,4.2,0.31,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1477,0,130,0,87.63,59.9,129.0,1.97,0.3,4.5,0.0,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183,0,130,0,2067.0,1816.97,2317.02,2.2,0.2,4.2,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,130,0,553.0,553.0,553.0,4.7,4.7,4.7,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
144,0,130,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0
49,0,130,0,71.85,64.8,78.9,2.5,0.4,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
892,0,130,0,87.63,59.9,129.0,1.97,0.3,4.5,0.0,0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105,0,130,0,1203.62,207.33,2199.9,2.65,2.5,2.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0
92,20,130,0,71.85,64.8,78.9,2.5,0.4,4.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
262,0,130,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0
1279,20,130,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.11,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1754,10,130,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.2,0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
143,10,130,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,1,0
1530,5,130,1,107.88,44.99,189.0,1.4,0.2,3.7,0.25,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,1,0
0,20,130,0,99.99,99.99,99.99,0.5,0.5,0.5,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1137,0,130,0,114.17,44.99,189.0,1.37,0.2,3.7,0.29,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,1,0
11,15,130,1,553.0,553.0,553.0,4.7,4.7,4.7,0.27,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
278,5,130,1,69.5,64.8,78.9,3.2,0.4,4.6,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1161,0,130,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.35,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
204,20,130,1,165.0,109.0,193.0,0.7,0.1,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
1318,0,130,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.37,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
695,5,130,1,327.59,14.99,1303.96,1.56,0.4,4.6,0.35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,1,0
1246,10,130,0,43.4,17.9,78.9,2.4,0.0,4.7,0.38,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,130,0,553.0,553.0,553.0,4.7,4.7,4.7,0.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
259,0,130,0,71.85,64.8,78.9,2.5,0.4,4.6,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
243,5,130,1,58.97,58.97,58.97,2.7,2.7,2.7,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
1229,0,130,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.36,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1306,20,130,1,88.87,59.9,129.0,1.93,0.3,4.5,0.35,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,130,0,58.97,58.97,58.97,2.7,2.7,2.7,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,130,0,99.99,99.99,99.99,0.5,0.5,0.5,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
775,0,130,0,217.35,86.28,327.47,2.46,0.9,3.8,0.34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,1,0
268,5,130,0,151.0,109.0,193.0,0.55,0.1,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
296,0,130,1,871.52,207.33,2199.9,2.6,2.5,2.8,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0
1938,20,130,1,41.27,17.9,78.9,2.61,0.0,4.7,0.34,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
535,0,130,0,405.74,14.99,1303.96,1.8,0.4,4.6,0.36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,1,0
0,0,130,0,58.97,58.97,58.97,2.7,2.7,2.7,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1956,10,130,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.34,0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1705,0,130,0,79.78,49.99,139.99,2.55,0.4,4.3,0.36,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1309,0,130,0,910.78,269.0,3029.0,2.53,0.0,4.7,0.35,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1177,0,130,0,79.78,49.99,139.99,2.55,0.4,4.3,0.34,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10,130,0,553.0,553.0,553.0,4.7,4.7,4.7,0.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1531,20,130,1,4340.55,1998.14,7639.0,2.05,0.1,4.8,0.33,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1123,15,130,1,88.87,59.9,129.0,1.93,0.3,4.5,0.34,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1523,0,130,0,79.78,49.99,139.99,2.55,0.4,4.3,0.36,0,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
989,20,130,1,852.44,269.0,3029.0,2.3,0.0,4.7,0.35,0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
222,0,130,1,69.5,64.8,78.9,3.2,0.4,4.6,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
185,10,130,0,151.0,109.0,193.0,0.55,0.1,1.0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
211,10,130,1,553.0,553.0,553.0,4.7,4.7,4.7,0.37,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
934,0,130,0,217.35,86.28,327.47,2.46,0.9,3.8,0.38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,1,0
422,15,130,1,165.0,109.0,193.0,0.7,0.1,1.0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
1235,0,130,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.39,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,130,0,99.99,99.99,99.99,0.5,0.5,0.5,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
714,0,130,0,217.35,86.28,327.47,2.46,0.9,3.8,0.37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,1,0
741,20,130,1,221.96,86.28,327.47,2.3,0.9,3.8,0.37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,1,0
195,0,130,0,71.85,64.8,78.9,2.5,0.4,4.6,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
739,0,130,0,217.35,86.28,327.47,2.46,0.9,3.8,0.37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,1,0
248,10,130,1,165.0,109.0,193.0,0.7,0.1,1.0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
0,0,130,0,553.0,553.0,553.0,4.7,4.7,4.7,0.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
288,0,130,0,71.85,64.8,78.9,2.5,0.4,4.6,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1165,0,130,0,4238.5,1998.14,7639.0,2.09,0.1,4.8,0.36,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
